poverty,deep_poverty,age_group,st,price,base_poverty,base_deep_poverty,poverty_chg,deep_poverty_chg,state_abbr,state_name
0.17194105240289306,0.07947183725442272,All,11.0,85,0.18854872922908877,0.09405635868236913,-0.08808161632326461,-0.15506151452448558,DC,District of Columbia
0.17119726745782451,0.07348987517085932,All,11.0,90,0.18854872922908877,0.09405635868236913,-0.09202640528105621,-0.21866127712814587,DC,District of Columbia
0.16729428236067986,0.0710216557588266,All,11.0,95,0.18854872922908877,0.09405635868236913,-0.1127265453090619,-0.24490319683043804,DC,District of Columbia
0.16607073349566856,0.07073651305169079,All,11.0,100,0.18854872922908877,0.09405635868236913,-0.11921584316863365,-0.2479348122483679,DC,District of Columbia
0.16376997884814415,0.07063392202478479,All,11.0,105,0.18854872922908877,0.09405635868236913,-0.13141828365673136,-0.249025552187094,DC,District of Columbia
0.16040710533382818,0.07036386623337045,All,11.0,110,0.18854872922908877,0.09405635868236913,-0.14925385077015396,-0.25189676467285826,DC,District of Columbia
0.15859667544725162,0.06931079951601174,All,11.0,115,0.18854872922908877,0.09405635868236913,-0.15885577115423077,-0.2630928893380171,DC,District of Columbia
0.15859667544725162,0.06824113719135942,All,11.0,120,0.18854872922908877,0.09405635868236913,-0.15885577115423077,-0.2744654572285581,DC,District of Columbia
0.15868116217529185,0.06809781149200544,All,11.0,125,0.18854872922908877,0.09405635868236913,-0.15840768153630724,-0.27598928508413134,DC,District of Columbia
0.15495318530051627,0.06660873291029622,All,11.0,130,0.18854872922908877,0.09405635868236913,-0.17817963592718544,-0.2918210544888761,DC,District of Columbia
0.15382921007926664,0.06398813564947664,All,11.0,135,0.18854872922908877,0.09405635868236913,-0.18414082816563315,-0.31968304380604073,DC,District of Columbia
0.15296472980842635,0.06280984753162971,All,11.0,140,0.18854872922908877,0.09405635868236913,-0.18872574514902973,-0.33221051280817415,DC,District of Columbia
0.14979195143220092,0.06207813211913835,All,11.0,145,0.18854872922908877,0.09405635868236913,-0.20555311062212434,-0.3399900550182058,DC,District of Columbia
0.1481535123848491,0.06051361895882177,All,11.0,150,0.18854872922908877,0.09405635868236913,-0.21424284856971398,-0.3566238390837785,DC,District of Columbia
0.1481912296741528,0.06051361895882177,All,11.0,155,0.18854872922908877,0.09405635868236913,-0.21404280856171232,-0.3566238390837785,DC,District of Columbia
0.146152987360182,0.06051361895882177,All,11.0,160,0.18854872922908877,0.09405635868236913,-0.2248529705941188,-0.3566238390837785,DC,District of Columbia
0.14596289222209147,0.05918597037533229,All,11.0,165,0.18854872922908877,0.09405635868236913,-0.2258611722344469,-0.3707392971143513,DC,District of Columbia
0.14589500110134485,0.056714733580155274,All,11.0,170,0.18854872922908877,0.09405635868236913,-0.2262212442488497,-0.39701329740307656,DC,District of Columbia
0.14333173412026687,0.056714733580155274,All,11.0,175,0.18854872922908877,0.09405635868236913,-0.23981596319263843,-0.39701329740307656,DC,District of Columbia
0.14241897571911782,0.05619725237090881,All,11.0,180,0.18854872922908877,0.09405635868236913,-0.2446569313862773,-0.40251511797635653,DC,District of Columbia
0.14182756862283616,0.05619725237090881,All,11.0,185,0.18854872922908877,0.09405635868236913,-0.24779355871174236,-0.40251511797635653,DC,District of Columbia
0.13976669593528315,0.055664684245940864,All,11.0,190,0.18854872922908877,0.09405635868236913,-0.2587237447489499,-0.4081773414818023,DC,District of Columbia
0.13992209116721432,0.0553554024736507,All,11.0,195,0.18854872922908877,0.09405635868236913,-0.2578995799159831,-0.41146560159119705,DC,District of Columbia
0.13959621378763054,0.0553554024736507,All,11.0,200,0.18854872922908877,0.09405635868236913,-0.25962792558511694,-0.41146560159119705,DC,District of Columbia
0.13959621378763054,0.0553554024736507,All,11.0,205,0.18854872922908877,0.09405635868236913,-0.25962792558511694,-0.41146560159119705,DC,District of Columbia
0.1395117270595903,0.05460860014543787,All,11.0,210,0.18854872922908877,0.09405635868236913,-0.2600760152030406,-0.41940554673339425,DC,District of Columbia
0.1370284207318361,0.05514267696197796,All,11.0,215,0.18854872922908877,0.09405635868236913,-0.273246649329866,-0.41372728293473204,DC,District of Columbia
0.1370284207318361,0.05438078771804365,All,11.0,220,0.18854872922908877,0.09405635868236913,-0.273246649329866,-0.4218276310090948,DC,District of Columbia
0.13573094597978957,0.05438078771804365,All,11.0,225,0.18854872922908877,0.09405635868236913,-0.28012802560512096,-0.4218276310090948,DC,District of Columbia
0.13480008327977477,0.05438078771804365,All,11.0,230,0.18854872922908877,0.09405635868236913,-0.28506501300260056,-0.4218276310090948,DC,District of Columbia
0.13448778412434031,0.05363700277297511,All,11.0,235,0.18854872922908877,0.09405635868236913,-0.28672134426885376,-0.4297354955648589,DC,District of Columbia
0.1337545600202768,0.05343634679387954,All,11.0,240,0.18854872922908877,0.09405635868236913,-0.29061012202440495,-0.43186885456266133,DC,District of Columbia
0.13300323161734753,0.053081804274424965,All,11.0,245,0.18854872922908877,0.09405635868236913,-0.29459491898379675,-0.4356383234685529,DC,District of Columbia
0.13319785283015453,0.05090476233581664,All,11.0,250,0.18854872922908877,0.09405635868236913,-0.29356271254250843,-0.4587844665800491,DC,District of Columbia
0.1279385540096496,0.049141101887976636,All,11.0,255,0.18854872922908877,0.09405635868236913,-0.3214562912582516,-0.4775355693502077,DC,District of Columbia
0.1279385540096496,0.049141101887976636,All,11.0,260,0.18854872922908877,0.09405635868236913,-0.3214562912582516,-0.4775355693502077,DC,District of Columbia
0.1268160874799721,0.048217782645822584,All,11.0,265,0.18854872922908877,0.09405635868236913,-0.3274094818963793,-0.4873522287987424,DC,District of Columbia
0.12559253861496078,0.04844408638164466,All,11.0,270,0.18854872922908877,0.09405635868236913,-0.33389877975595117,-0.4849461848162584,DC,District of Columbia
0.12541602170101956,0.04845012114793324,All,11.0,275,0.18854872922908877,0.09405635868236913,-0.33483496699339865,-0.48488202364339217,DC,District of Columbia
0.12483366675417078,0.04845012114793324,All,11.0,280,0.18854872922908877,0.09405635868236913,-0.3379235847169434,-0.48488202364339217,DC,District of Columbia
0.12437955059095449,0.049815487020726405,All,11.0,285,0.18854872922908877,0.09405635868236913,-0.3403320664132826,-0.47036555828240534,DC,District of Columbia
0.12008581437662373,0.049815487020726405,All,11.0,290,0.18854872922908877,0.09405635868236913,-0.36310462092418483,-0.47036555828240534,DC,District of Columbia
0.12023064876754985,0.049441331510833915,All,11.0,295,0.18854872922908877,0.09405635868236913,-0.3623364672934587,-0.4743435510001123,DC,District of Columbia
0.11821956290187771,0.049334214409211465,All,11.0,300,0.18854872922908877,0.09405635868236913,-0.37300260052010403,-0.47548241181848805,DC,District of Columbia
0.11821956290187771,0.048643233669168076,All,11.0,305,0.18854872922908877,0.09405635868236913,-0.37300260052010403,-0.48282886611167253,DC,District of Columbia
0.11790273767172682,0.04837921264404233,All,11.0,310,0.18854872922908877,0.09405635868236913,-0.37468293658731744,-0.48563591742457046,DC,District of Columbia
0.11761457758144671,0.04837921264404233,All,11.0,315,0.18854872922908877,0.09405635868236913,-0.3762112422484497,-0.48563591742457046,DC,District of Columbia
0.11692661422454761,0.04728541125423565,All,11.0,320,0.18854872922908877,0.09405635868236913,-0.3798599719943989,-0.49726513000657646,DC,District of Columbia
0.11583130414316879,0.04728541125423565,All,11.0,325,0.18854872922908877,0.09405635868236913,-0.3856691338267654,-0.49726513000657646,DC,District of Columbia
0.1158252693768802,0.04749210199961981,All,11.0,330,0.18854872922908877,0.09405635868236913,-0.3857011402280456,-0.4950676098359078,DC,District of Columbia
0.11444783397150987,0.04749210199961981,All,11.0,335,0.18854872922908877,0.09405635868236913,-0.393006601320264,-0.4950676098359078,DC,District of Columbia
0.11444783397150987,0.04749210199961981,All,11.0,340,0.18854872922908877,0.09405635868236913,-0.393006601320264,-0.4950676098359078,DC,District of Columbia
0.11221647913630425,0.04744985863559969,All,11.0,345,0.18854872922908877,0.09405635868236913,-0.4048409681936387,-0.4955167380459715,DC,District of Columbia
0.1120580665212288,0.04719338106833468,All,11.0,350,0.18854872922908877,0.09405635868236913,-0.40568113622724544,-0.49824358789278667,DC,District of Columbia
0.11222100521102069,0.04709079004142867,All,11.0,355,0.18854872922908877,0.09405635868236913,-0.4048169633926786,-0.49933432783151277,DC,District of Columbia
0.1116899457776249,0.0465989565889087,All,11.0,360,0.18854872922908877,0.09405635868236913,-0.40763352670534103,-0.5045634634201113,DC,District of Columbia
0.11219083137957775,0.04587780201742237,All,11.0,365,0.18854872922908877,0.09405635868236913,-0.40497699539907983,-0.512230723577627,DC,District of Columbia
0.11219083137957775,0.0455202421148235,All,11.0,370,0.18854872922908877,0.09405635868236913,-0.40497699539907983,-0.5160322730699517,DC,District of Columbia
0.11158735475071889,0.0455202421148235,All,11.0,375,0.18854872922908877,0.09405635868236913,-0.4081776355271054,-0.5160322730699517,DC,District of Columbia
0.11158735475071889,0.04603168855778138,All,11.0,380,0.18854872922908877,0.09405635868236913,-0.4081776355271054,-0.5105946136695378,DC,District of Columbia
0.11116944718523414,0.0462564836020313,All,11.0,385,0.18854872922908877,0.09405635868236913,-0.41039407881576306,-0.5082046099802704,DC,District of Columbia
0.11003641981455163,0.0462564836020313,All,11.0,390,0.18854872922908877,0.09405635868236913,-0.4164032806561312,-0.5082046099802704,DC,District of Columbia
0.108256163759418,0.04595625397917402,All,11.0,395,0.18854872922908877,0.09405635868236913,-0.42584516903380676,-0.5113966283303659,DC,District of Columbia
0.1080223165657352,0.0458370673449744,All,11.0,400,0.18854872922908877,0.09405635868236913,-0.42708541708341663,-0.5126638114944742,DC,District of Columbia
0.18110563610153335,0.06441191810000726,All,12.0,0,0.18110563610153335,0.06441191810000726,0.0,0.0,FL,Florida
0.17968472225070684,0.06363099768632502,All,12.0,5,0.18110563610153335,0.06441191810000726,-0.007845773778293208,-0.012123849696103917,FL,Florida
0.1782628021208911,0.06312867279851554,All,12.0,10,0.18110563610153335,0.06441191810000726,-0.01569710386621248,-0.019922482350227977,FL,Florida
0.17671878680704994,0.06244976990712141,All,12.0,15,0.18110563610153335,0.06441191810000726,-0.02422259952210437,-0.03046250213880275,FL,Florida
0.17544378340966038,0.061822378916365946,All,12.0,20,0.18110563610153335,0.06441191810000726,-0.03126270840460632,-0.040202795694125215,FL,Florida
0.17422819839068196,0.06106858011734555,All,12.0,25,0.18110563610153335,0.06441191810000726,-0.03797473043299271,-0.05190558022927971,FL,Florida
0.173348614718009,0.060606554307152,All,12.0,30,0.18110563610153335,0.06441191810000726,-0.042831474218591015,-0.05907856659301747,FL,Florida
0.1718266896238836,0.05987987712279345,All,12.0,35,0.18110563610153335,0.06441191810000726,-0.051234995648880344,-0.07036028596722232,FL,Florida
0.1703861293737437,0.05903038598370288,All,12.0,40,0.18110563610153335,0.06441191810000726,-0.0591892497579698,-0.0835487014677766,FL,Florida
0.16906929352123085,0.058449427580592885,All,12.0,45,0.18110563610153335,0.06441191810000726,-0.06646034236921572,-0.09256812551610238,FL,Florida
